cue,forbidden,gameplan,hero_id,hero_ja,highground,main,matchup_rating,matchup_type,move,practice,rank,role,sub_role,sustain,targets,ultimate
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ヴェンデッタには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Vendetta,ヴェンデッタ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,フランカー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ヴェンデッタ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",エコーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Echo,エコー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,リコン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""エコー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ファラには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Pharah,ファラ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,リコン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ファラ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",シンメトラには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Symmetra,シンメトラ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,スペシャリスト,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""シンメトラ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ジャンクラットには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Junkrat,ジャンクラット,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,スペシャリスト,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ジャンクラット""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",トールビョーンには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Torbjörn,トールビョーン,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,スペシャリスト,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""トールビョーン""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",バスティオンには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Bastion,バスティオン,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,スペシャリスト,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""バスティオン""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",メイには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Mei,メイ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},ダメージ,スペシャリスト,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""メイ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",イラリーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Illari,イラリー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,サバイバー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""イラリー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ジェットパック・キャットには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Jetpack Cat,ジェットパック・キャット,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,タクティシャン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ジェットパック・キャット""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ジュノには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Juno,ジュノ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,サバイバー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ジュノ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",バティストには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Baptiste,バティスト,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,タクティシャン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""バティスト""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",マーシーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Mercy,マーシー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,メディック,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""マーシー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ライフウィーバーには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Lifeweaver,ライフウィーバー,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,メディック,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ライフウィーバー""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",キリコには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Kiriko,キリコ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,メディック,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""キリコ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ブリギッテには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Brigitte,ブリギッテ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,サバイバー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ブリギッテ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",モイラには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Moira,モイラ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,メディック,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""モイラ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ルシオには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Lúcio,ルシオ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,タクティシャン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ルシオ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",アナには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Ana,アナ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,タクティシャン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""アナ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ウーヤンには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Wuyang,ウーヤン,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,サバイバー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ウーヤン""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ゼニヤッタには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Zenyatta,ゼニヤッタ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,タクティシャン,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ゼニヤッタ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
敵の移動後、防御後、救助後にだけ深く追う。,"[""敵5人を1人ずつの対面として読まない。"", ""同じ角度で撃ち続けない。"", ""防御・救助確認前に決め技を使わない。""]",ミズキには正面の撃ち合いではなく、入口・曲がり角・退路へフラグ・ランチャーを撃ち込み、スティール・トラップで通る理由がある場所をふさぐ。,Mizuki,ミズキ,高台は居座る場所ではなく、撃った後に隠れられる退路込みで使う。,フラグ・ランチャーは敵本体だけでなく、足元・遮蔽横・階段・着地先へ撃ち込んで移動を制限する。,5,構成シナジー対応,コンカッション・マインは撃破用と離脱用を分ける。前へ出るなら戻る遮蔽を先に決める。,入口、退路、着地、遮蔽、救助、支援役を毎回確認する。,{},サポート,サバイバー,スティール・トラップは撃ち合いを長引かせるためではなく、次の遮蔽へ戻るために使う。,"[""支援役"", ""孤立したダメージ"", ""ミズキ""]",RIPタイヤは救助・無敵・スタンを確認し、支援役か逃げ道の少ない敵へ通す。
