target_id,enemy_id,text_score,rating_score,total_quality_score,quality_band,issue_count,short_text_fields,rating_range_for_target,one_line_summary,next_edit_priority,review_status
Ashe,Ramattra,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ラマットラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Roadhog,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ロードホッグ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Orisa,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対オリーサ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Sigma,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対シグマ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Reinhardt,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ラインハルト: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Ashe,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対アッシュ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Widowmaker,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ウィドウメイカー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Emre,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対エムレ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Cassidy,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対キャスディ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Sojourn,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ソジョーン: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Soldier: 76,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ソルジャー76: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Hanzo,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ハンゾー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Freja,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対フレイヤ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Anran,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対アンラン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Genji,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ゲンジ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Shion,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対シオン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Sombra,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ソンブラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Tracer,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対トレーサー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Venture,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ベンチャー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Reaper,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対リーパー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Vendetta,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ヴェンデッタ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Echo,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対エコー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Pharah,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ファラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Symmetra,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対シンメトラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Junkrat,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ジャンクラット: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Torbjörn,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対トールビョーン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Bastion,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対バスティオン: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Mei,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対メイ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Illari,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対イラリー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Jetpack Cat,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ジェットパック・キャット: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Juno,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ジュノ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Baptiste,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対バティスト: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Mercy,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対マーシー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Lifeweaver,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ライフウィーバー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Kiriko,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対キリコ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Brigitte,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ブリギッテ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Moira,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対モイラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Lúcio,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ルシオ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Ana,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対アナ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Wuyang,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ウーヤン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Zenyatta,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ゼニヤッタ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Ashe,Mizuki,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,アッシュ対ミズキ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,D.Va,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対D.Va: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Winston,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ウィンストン: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Doomfist,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ドゥームフィスト: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Hazard,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ハザード: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Wrecking Ball,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対レッキング・ボール: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Zarya,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ザリア: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Junker Queen,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ジャンカー・クイーン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Domina,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ドミナ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Mauga,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対マウガ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Ramattra,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ラマットラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Roadhog,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ロードホッグ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Orisa,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対オリーサ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Sigma,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対シグマ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Reinhardt,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ラインハルト: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Ashe,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対アッシュ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Widowmaker,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ウィドウメイカー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Emre,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対エムレ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Cassidy,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対キャスディ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Sojourn,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ソジョーン: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Soldier: 76,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ソルジャー76: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Hanzo,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ハンゾー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Freja,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対フレイヤ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Anran,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対アンラン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Genji,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ゲンジ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Shion,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対シオン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Sombra,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ソンブラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Tracer,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対トレーサー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Venture,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ベンチャー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Reaper,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対リーパー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Vendetta,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ヴェンデッタ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Echo,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対エコー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Pharah,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ファラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Symmetra,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対シンメトラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Junkrat,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ジャンクラット: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Torbjörn,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対トールビョーン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Bastion,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対バスティオン: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Mei,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対メイ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Illari,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対イラリー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Jetpack Cat,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ジェットパック・キャット: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Juno,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ジュノ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Baptiste,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対バティスト: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Mercy,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対マーシー: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Lifeweaver,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ライフウィーバー: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Kiriko,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対キリコ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Brigitte,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ブリギッテ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Moira,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対モイラ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Lúcio,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ルシオ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Ana,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対アナ: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Wuyang,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ウーヤン: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Zenyatta,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ゼニヤッタ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Reaper,Mizuki,94,47,88,B,2,detail.cue|unique.duplication_guardrail,5.0-5.0 stdev 0.00,リーパー対ミズキ: 品質B、スコア88/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Symmetra,D.Va,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,シンメトラ対D.Va: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Symmetra,Winston,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,シンメトラ対ウィンストン: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Symmetra,Doomfist,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,シンメトラ対ドゥームフィスト: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Symmetra,Hazard,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,シンメトラ対ハザード: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Symmetra,Wrecking Ball,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,シンメトラ対レッキング・ボール: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Symmetra,Zarya,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,シンメトラ対ザリア: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
Symmetra,Junker Queen,97,47,89,B,1,unique.duplication_guardrail,5.0-5.0 stdev 0.00,シンメトラ対ジャンカー・クイーン: 品質B、スコア89/100。短い説明欄に勝ち方・負け筋・確認タイミングを追記。,短い説明欄に勝ち方・負け筋・確認タイミングを追記。,needs_depth
